SourceContentId,RecommendedContentId,Rank
2788367348502337122,-7638840925036528150,2
2788367348502337122,2285214528595997209,3
2788367348502337122,7616472242818646827,4
2788367348502337122,-5525441367600219076,5
5834671664627894569,9207286802575546269,1
5834671664627894569,-277169424764188814,2
5834671664627894569,-2774293088092853604,3
5834671664627894569,9122627895188486603,4
5834671664627894569,-8239286201029609369,5
-6814865160063205794,-6510151088126868601,1
-6814865160063205794,4843782008053284888,2
-6814865160063205794,-4770861947600256785,3
-6814865160063205794,-3299064309968644318,4
-6814865160063205794,1441248639512899483,5
-7051470020148066326,-1691850508443380568,1
-7051470020148066326,1920899299418335515,2
-7051470020148066326,6428429126612898364,3
-7051470020148066326,8384349834972693428,4
-7051470020148066326,-377975173223377441,5
7828019124127586556,-8257579276626076787,1
7828019124127586556,-8762137947059829459,2
7828019124127586556,8295457724580096419,3
7828019124127586556,-3850335246895770347,4
7828019124127586556,-844797936291539016,5
6987435400166905688,5111115201913219115,1
6987435400166905688,-4571929941432664145,2
6987435400166905688,-1403735753867098241,3
6987435400166905688,6664082205633624486,4
6987435400166905688,4479576054067772847,5
-8427763028519233712,5304344058087060692,1
-8427763028519233712,-3367778232969996503,2
-8427763028519233712,-5154395767417065070,3
-8427763028519233712,-5322047011520469406,4
-8427763028519233712,-2990485643677949494,5
-993224631915984347,-3410781775610270991,1
-993224631915984347,-4460374799273064357,2
-993224631915984347,7155061818771055780,3
-993224631915984347,216869981229779312,4
-993224631915984347,6678691743269420670,5
-3876501423599932851,4843782008053284888,1
-3876501423599932851,6484776051882277624,2
-3876501423599932851,-4770861947600256785,3
-3876501423599932851,-3299064309968644318,4
-3876501423599932851,-5086435085468197402,5
-7367898111498277224,-3295913657316686039,1
-7367898111498277224,886450434856305025,2
-7367898111498277224,-5579492244806284582,3
-7367898111498277224,5270696484536580646,4
-7367898111498277224,-3061741807736367554,5
2885511262558254418,-3267081294086663175,1
2885511262558254418,171877380813632915,2
2885511262558254418,5271205718596251417,3
2885511262558254418,374674704202038318,4
2885511262558254418,-3590865837401183812,5
8049518593334748695,-6639617916149472585,1
8049518593334748695,7915650190943924834,2
8049518593334748695,8384349834972693428,3
8049518593334748695,-377975173223377441,4
8049518593334748695,3180608611815082945,5
1649085803937938638,-9033211547111606164,1
1649085803937938638,-3061741807736367554,2
1649085803937938638,-5715266554592745669,3
1649085803937938638,5147907773522671167,4
1649085803937938638,8302949268716967655,5
-3718969219417182449,7395435905985567130,1
-3718969219417182449,-4338308747999225618,2
-3718969219417182449,8316918063034631031,3
-3718969219417182449,-6545872007932025533,4
-3718969219417182449,-5570795524983603787,5
-2967429522197137387,-348408475077850711,1
-2967429522197137387,6063029961433390149,2
-2967429522197137387,6521856301289868251,3
-2967429522197137387,8243193415815549463,4
-2967429522197137387,-8369610219380465981,5
-7660505434580831027,-5669503112960687520,1
-7660505434580831027,-7264217791213422584,2
-7660505434580831027,-2766592729910903198,3
-7660505434580831027,-9020955625521881630,4
-7660505434580831027,-4615179238096674750,5
3394403706511230595,-3883591366197282127,1
3394403706511230595,8384349834972693428,2
3394403706511230595,-377975173223377441,3
3394403706511230595,3180608611815082945,4
3394403706511230595,3075810310719170278,5
-5989749314869037016,-197504840924463488,1
-5989749314869037016,-5715266554592745669,2
-5989749314869037016,8926889915100214784,3
-5989749314869037016,9207286802575546269,4
-5989749314869037016,1400543852157442197,5
-4485188959476061019,3091351089612339864,1
-4485188959476061019,5728858831120768412,2
-4485188959476061019,-776023644693624658,3
-4485188959476061019,1525777409079968377,4
-4485188959476061019,4786732753690611738,5
-264519121623606417,-1917202688559171732,1
-264519121623606417,-2880002165720705376,2
-264519121623606417,-5623496706605874646,3
-264519121623606417,-6625273991455881177,4
-264519121623606417,-1625217607550912638,5
-8900307211613973542,8384349834972693428,1
-8900307211613973542,-377975173223377441,2
-8900307211613973542,3075810310719170278,3
-8900307211613973542,3180608611815082945,4
-8900307211613973542,638282658987724754,5
4296604388230897073,-1038011342017850,1
4296604388230897073,-1470592927114056630,2
4296604388230897073,3965818599169726564,3
4296604388230897073,-3113913063173722290,4
4296604388230897073,3662832673570108627,5
-3709378389941441506,30461094217357731,1
-3709378389941441506,-5313466754735123256,2
-3709378389941441506,4761910285123871012,3
-3709378389941441506,4437902912817080687,4
-3709378389941441506,-5283009029345397378,5
2888507406903473601,8833747781388133494,1
2888507406903473601,-9105040345021932755,2
2888507406903473601,-5151030094059373567,3
2888507406903473601,4918358495761748770,4
2888507406903473601,-7273935215244206740,5
-9041823059579281174,4668172927098913296,1
-9041823059579281174,-4130193294870737688,2
-9041823059579281174,3972616933829295411,3
-9041823059579281174,-4228415104574264137,4
-9041823059579281174,8754824745136110042,5
3473173479782472081,7933360486658437274,1
3473173479782472081,-2539915991213675511,2
3473173479782472081,3578170066555585515,3
3473173479782472081,4109618890343020064,4
3473173479782472081,2760023027553835473,5
-6941293448141178017,687641199951066750,1
-6941293448141178017,-7298164314968527788,2
-6941293448141178017,7372398343609401828,3
-6941293448141178017,-2549933363319068481,4
-6941293448141178017,8084284001249507595,5
-2273517184910006534,7372398343609401828,1
-2273517184910006534,4981361987119307017,2
-2273517184910006534,381577463519666187,3
-2273517184910006534,8084284001249507595,4
-2273517184910006534,-7926018713416777892,5
1852992637140705599,7372398343609401828,1
1852992637140705599,4859179221363512189,2
1852992637140705599,8084284001249507595,3
1852992637140705599,6917508501173008954,4
1852992637140705599,2372438485070148864,5
-1868297195590431285,7372398343609401828,1
-1868297195590431285,-1024046541613287684,2
-1868297195590431285,-7926018713416777892,3
-1868297195590431285,-8239286201029609369,4
-1868297195590431285,4463025528374352465,5
5274322067107287523,8084284001249507595,1
5274322067107287523,2551517430254715046,2
5274322067107287523,4945121243335041737,3
5274322067107287523,7372398343609401828,4
5274322067107287523,-9102431381393428051,5
-4917007328809735647,2858969450431709251,1
-4917007328809735647,-5009578843275173733,2
-4917007328809735647,-4698104907897418459,3
-4917007328809735647,5680566822246004912,4
-4917007328809735647,5274322067107287523,5
5680566822246004912,-6713697716910928909,1
5680566822246004912,1485652648052127324,2
5680566822246004912,3715130189384008388,3
5680566822246004912,607684800821303652,4
5680566822246004912,-3528088210002754978,5
8084284001249507595,7372398343609401828,1
8084284001249507595,-7926018713416777892,2
8084284001249507595,5274322067107287523,3
8084284001249507595,8734156751308150579,4
8084284001249507595,-4110354420726924665,5
4814419120794996930,8433131156569129937,1
4814419120794996930,8869347744613364434,2
4814419120794996930,-3552937095886146934,3
4814419120794996930,2952636544547704346,4
4814419120794996930,4165127518659426948,5
-9090514312860140897,-8239286201029609369,1
-9090514312860140897,-6778286518036232293,2
-9090514312860140897,-7174595923544719736,3
-9090514312860140897,7395435905985567130,4
-9090514312860140897,5028081187109329892,5
-1484165300616478995,6045455576279706291,1
-1484165300616478995,-277169424764188814,2
-1484165300616478995,-2774293088092853604,3
-1484165300616478995,-3750879736572068916,4
-1484165300616478995,1220948775534529013,5
-1051830303851697653,2518704978033827255,1
-1051830303851697653,6040574489860277999,2
-1051830303851697653,-667193404227875686,3
-1051830303851697653,-7191607771634445823,4
-1051830303851697653,4625350031392752392,5
5317978293082383492,5965544132537436406,1
5317978293082383492,4151147085496712967,2
5317978293082383492,6424668376409530281,3
5317978293082383492,-7638840925036528150,4
5317978293082383492,2285214528595997209,5
-844797936291539016,1021466437456217445,1
-844797936291539016,-277169424764188814,2
-844797936291539016,-6174871522512566947,3
-844797936291539016,7828019124127586556,4
-844797936291539016,-2774293088092853604,5
751528815916485437,8912004903894879756,1
751528815916485437,5333141914314968598,2
751528815916485437,8082202054464515448,3
751528815916485437,7883212773611521498,4
751528815916485437,-8244000618837043328,5
3496156626367166618,7375475877233036849,1
3496156626367166618,8963938873430212934,2
3496156626367166618,6844164348224220577,3
3496156626367166618,3989649621607163677,4
3496156626367166618,7943906961970828120,5
-7043209138459666190,-498521148402713730,1
-7043209138459666190,-3173020603774823976,2
-7043209138459666190,5619251370090681244,3
-7043209138459666190,2277184202014276839,4
-7043209138459666190,4195778828921942020,5
-4704033845097735448,-9033211547111606164,1
-4704033845097735448,-8815620240581422908,2
-4704033845097735448,-1971429126058184075,3
-4704033845097735448,4757923412035174662,4
-4704033845097735448,1797761064772338938,5
-2477364558321255827,-2083103312491589695,1
-2477364558321255827,-5729915270134094048,2
-2477364558321255827,-8388400806941996172,3
-2477364558321255827,-5200964355640106406,4
-2477364558321255827,-4110354420726924665,5
-7796858148829878756,-1192619987285372590,1
-7796858148829878756,-8258529658421542282,2
-7796858148829878756,4300652811307550975,3
-7796858148829878756,6260854150231142184,4
-7796858148829878756,8836508987743809103,5
-569322218183730892,-4110354420726924665,1
-569322218183730892,-5283009029345397378,2
-569322218183730892,-5850390492300666299,3
-569322218183730892,-7165716941095296287,4
-569322218183730892,-5649504870272917833,5
-450825503558460924,459008865413659388,1
-450825503558460924,4654349179360175629,2
-450825503558460924,6690761795935927461,3
-450825503558460924,-5027816744653977347,4
-450825503558460924,90383487344892230,5
6042459843569845586,5206308811707978799,1
6042459843569845586,6634206168889468590,2
6042459843569845586,-7259527987837041658,3
6042459843569845586,7036087807129071010,4
6042459843569845586,-44082375822273498,5
-1024046541613287684,-1868297195590431285,1
-1024046541613287684,-427385793606723821,2
-1024046541613287684,7372398343609401828,3
-1024046541613287684,-6244754482621048226,4
-1024046541613287684,6200172800690402606,5
3068975614432538771,607684800821303652,1
3068975614432538771,8631616594020837056,2
3068975614432538771,4430520614172753870,3
3068975614432538771,5410603488837817052,4
3068975614432538771,-692972306229904743,5
-4463029741564307314,5135371516547401748,1
-4463029741564307314,-5017021199558167721,2
-4463029741564307314,-1630229587164086350,3
-4463029741564307314,-5198756378866433953,4
-4463029741564307314,4945121243335041737,5
-7298164314968527788,687641199951066750,1
-7298164314968527788,-6941293448141178017,2
-7298164314968527788,-5649504870272917833,3
-7298164314968527788,-2890958311805113955,4
-7298164314968527788,2841458704671711663,5
2586379029487881843,524776334673868069,1
2586379029487881843,4422997595777504091,2
2586379029487881843,3750772607644674028,3
2586379029487881843,2727743992157210358,4
2586379029487881843,-4552546534914807304,5
-5799839529845993396,4313871021753084020,1
-5799839529845993396,-3170783292462058942,2
-5799839529845993396,-8797444257711529901,3
-5799839529845993396,-3716447017462787559,4
-5799839529845993396,-4386371945374980231,5
-6499865726739947794,8381798621267347902,1
-6499865726739947794,-8009527121402763559,2
-6499865726739947794,9208127165664287660,3
-6499865726739947794,-3499919498720038879,4
-6499865726739947794,-340541651592032197,5
1362186507591814859,-1338957937839941365,1
1362186507591814859,-339230353302835829,2
1362186507591814859,4815632823882298534,3
1362186507591814859,-2131823791227094865,4
1362186507591814859,18930987176089166,5
9209629151177723638,-7259527987837041658,1
9209629151177723638,-5521549171704079872,2
9209629151177723638,4607279316199873708,3
9209629151177723638,-5527182266336855540,4
9209629151177723638,-1762456938647577126,5
-42126282997118624,-927862226557602150,1
-42126282997118624,-6697357763177451167,2
-42126282997118624,8565115980515859979,3
-42126282997118624,-5917314377186856799,4
-42126282997118624,4259370161044254504,5
1674373276159762025,1469580151036142903,1
1674373276159762025,-6642751159620064055,2
1674373276159762025,7534917347133949300,3
1674373276159762025,787067277772219433,4
1674373276159762025,-327208414896292296,5
1041289933344278866,-1429167743746492970,1
1041289933344278866,-1706114177222872702,2
1041289933344278866,-2083103312491589695,3
1041289933344278866,8920226233198909725,4
1041289933344278866,8586403905004879205,5
-6817732106250460899,-2038869595290705317,1
-6817732106250460899,-5458316826145145813,2
-6817732106250460899,3582716808949240433,3
-6817732106250460899,7004101889471761341,4
-6817732106250460899,-7986975759046428357,5
7555106864392724379,6669026579073415958,1
